senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
0,1,0,8,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.0,658.1,0,0,0,1,0,1,0,0,0,0,0,1,1.0,37.5,0,0,0,1,0,0.0,8.333333333333334,8.659210526315789,0
1,1,0,34,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,90.15,3128.8,0,0,0,1,0,0,1,0,0,0,0,1,3.0,22.5375,1,1,0,0,0,0.0,2.575714285714286,34.32583653318705,1
0,0,0,5,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.0,223.45,1,0,1,0,0,1,0,0,0,0,0,1,3.0,10.0,0,0,0,0,0,0.0,6.666666666666667,5.449999999999999,0
1,0,0,9,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.45,919.4,1,0,0,1,0,1,0,0,0,1,0,0,4.0,19.89,1,0,1,1,0,1.0,9.945,9.152812344449975,0
0,1,0,9,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,69.05,653.95,0,0,1,0,0,1,0,0,0,1,0,0,4.0,13.809999999999999,1,0,1,0,0,0.0,6.904999999999999,9.33547466095646,0
0,1,1,31,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,59.7,1825.5,0,0,1,0,0,1,0,0,1,0,0,0,2.0,19.900000000000002,1,0,1,0,0,0.0,1.865625,30.074135090609555,1
0,1,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.85,943.1,0,1,0,0,1,0,1,0,1,0,0,0,0.0,19.85,0,1,1,0,0,0.0,0.3892156862745098,45.2326139088729,2
0,0,0,2,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,86.25,181.65,1,1,0,1,0,1,0,0,0,0,1,0,3.0,21.5625,0,0,0,1,1,0.0,28.75,2.081948424068768,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.65,45.65,1,1,1,0,0,1,0,0,0,0,1,0,0.0,45.65,0,0,0,0,1,0.0,22.825,0.9785637727759914,0
0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.1,551.35,1,0,0,1,0,1,0,0,0,0,0,1,0.0,70.1,0,0,0,1,0,1.0,7.788888888888888,7.754571026722926,0
0,0,0,9,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,40.75,359.4,0,1,1,0,0,1,0,0,0,0,1,0,2.0,13.583333333333334,1,0,0,0,1,0.0,4.075,8.608383233532933,0
1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,115.95,1,1,0,1,0,1,0,0,1,0,0,0,0.0,70.2,0,0,1,1,0,1.0,23.400000000000002,1.6285112359550562,0
0,0,0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,55.35,165.2,1,1,1,0,0,1,0,0,0,0,1,0,2.0,18.45,0,0,0,0,1,0.0,13.8375,2.93167701863354,0
0,1,0,25,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,95.7,2338.35,0,0,0,1,0,1,0,0,0,1,0,0,3.0,23.925,1,0,1,1,0,0.0,3.680769230769231,24.181489141675282,1
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.3,46.3,0,0,1,0,0,1,0,0,0,0,1,0,0.0,46.3,0,0,0,0,1,0.0,23.15,0.9788583509513742,0
0,1,1,45,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,81.3,3541.1,0,1,1,0,0,1,0,0,0,0,0,1,6.0,11.614285714285714,1,0,0,0,0,0.0,1.767391304347826,43.026731470230864,2
1,1,1,51,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,84.2,4146.05,1,0,0,1,0,1,0,0,0,0,1,0,3.0,21.05,0,0,0,1,1,1.0,1.6192307692307693,48.66255868544601,2
0,1,1,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1087.25,0,1,0,0,1,1,0,0,0,1,0,0,0.0,20.0,0,0,1,0,0,0.0,0.35714285714285715,51.773809523809526,2
0,0,0,38,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,66.15,2522.4,0,1,1,0,0,1,0,0,1,0,0,0,4.0,13.23,0,0,1,0,0,0.0,1.6961538461538463,37.563663440059564,2
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.85,81.0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,45.85,0,0,0,0,0,0.0,15.283333333333333,1.7289220917822838,0
0,1,1,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,717.3,0,0,0,0,1,1,0,0,0,0,1,0,0.0,19.6,0,0,0,0,1,0.0,0.5025641025641026,34.82038834951456,2
0,0,0,34,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49.8,1734.2,0,0,1,0,0,1,0,0,0,0,1,0,1.0,24.9,0,0,0,0,1,0.0,1.4228571428571428,34.137795275590555,1
0,1,0,70,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,101.75,7069.3,0,1,0,1,0,0,1,0,0,0,1,0,4.0,20.35,1,1,0,0,0,1.0,1.4330985915492958,68.80097323600974,3
0,0,0,13,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,55.15,742.9,0,1,1,0,0,0,1,0,0,0,0,1,2.0,18.383333333333333,0,1,0,0,0,0.0,3.939285714285714,13.230632235084595,1
0,0,0,39,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.25,3017.65,1,0,0,1,0,1,0,0,0,0,1,0,1.0,37.625,0,0,0,1,1,1.0,1.88125,39.57573770491803,2
0,0,0,61,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.95,6423.0,0,1,0,1,0,0,1,0,0,0,1,0,5.0,17.325,1,1,0,0,0,1.0,1.6766129032258066,61.20057170080991,3
0,0,0,12,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.15,1164.3,1,1,0,1,0,1,0,0,1,0,0,0,4.0,20.03,1,0,1,1,0,1.0,7.703846153846154,11.510627780523974,0
0,0,0,41,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,99.65,4220.35,0,0,0,1,0,0,0,1,0,1,0,0,4.0,19.93,1,1,1,0,0,0.0,2.3726190476190476,41.93094883258818,2
0,0,0,21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73.7,1558.7,0,0,0,1,0,1,0,0,0,0,1,0,1.0,36.85,0,0,0,1,1,1.0,3.35,20.866131191432395,1
1,0,0,55,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,50.05,2743.45,0,0,1,0,0,0,1,0,1,0,0,0,3.0,12.5125,1,1,1,0,0,0.0,0.8937499999999999,53.74045053868756,2
0,1,0,69,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,60.25,4055.5,0,0,1,0,0,0,0,1,1,0,0,0,5.0,10.041666666666666,1,1,1,0,0,0.0,0.8607142857142858,66.21224489795918,3
1,1,1,26,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,105.75,2710.25,1,0,0,1,0,1,0,0,0,0,1,0,5.0,17.625,1,0,0,1,1,1.0,3.9166666666666665,25.388758782201407,1
1,1,0,69,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,87.3,6055.55,0,1,0,1,0,0,1,0,0,1,0,0,3.0,21.825,1,1,1,0,0,0.0,1.247142857142857,68.579275198188,3
1,1,0,18,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,48.35,810.7,1,1,1,0,0,1,0,0,0,0,1,0,3.0,12.0875,1,0,0,0,1,0.0,2.544736842105263,16.427558257345492,1
0,1,1,47,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,54.25,2538.2,0,0,1,0,0,1,0,0,0,0,1,0,2.0,18.083333333333332,0,0,0,0,1,0.0,1.1302083333333333,45.94027149321267,2
0,1,1,72,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,85.3,6129.2,0,1,1,0,0,0,0,1,1,0,0,0,6.0,12.185714285714285,1,1,1,0,0,0.0,1.1684931506849314,71.02201622247972,3
1,1,0,33,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,50.0,1750.85,0,0,1,0,0,1,0,0,0,0,1,0,4.0,10.0,1,0,0,0,1,0.0,1.4705882352941178,34.33039215686274,1
0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.4,36.55,1,1,1,0,0,1,0,0,0,0,0,1,0.0,24.4,0,0,0,0,0,0.0,8.133333333333333,1.4389763779527558,0
0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,90.95,6652.45,0,1,1,0,0,0,0,1,0,1,0,0,7.0,11.36875,1,1,1,0,0,0.0,1.2458904109589042,72.34855899945622,3
1,1,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.25,2575.45,0,0,0,1,0,1,0,0,1,0,0,0,0.0,72.25,0,0,1,1,0,1.0,1.9013157894736843,35.159726962457334,2
1,1,1,62,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,96.1,6019.35,0,1,0,1,0,1,0,0,0,1,0,0,4.0,19.22,1,0,1,1,0,1.0,1.5253968253968253,61.99124613800207,3
0,1,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,1379.6,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.85,0,1,1,0,0,0.0,0.27569444444444446,66.16786570743405,3
0,0,1,23,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,55.3,1284.2,0,0,1,0,0,1,0,0,1,0,0,0,2.0,18.433333333333334,0,0,1,0,0,0.0,2.3041666666666667,22.809946714031973,1
0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,296.15,0,1,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,1.1823529411764706,14.035545023696681,1
0,0,0,9,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,69.5,653.25,0,0,1,0,0,1,0,0,0,0,0,1,4.0,13.9,1,0,0,0,0,0.0,6.95,9.26595744680851,0
0,1,1,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.15,412.6,0,0,0,0,1,0,0,1,0,0,0,1,1.0,12.575,0,1,0,0,0,0.0,1.3972222222222221,15.778202676864247,1
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.95,85.5,1,1,0,0,1,1,0,0,1,0,0,0,0.0,20.95,0,0,1,0,0,0.0,4.1899999999999995,3.895216400911162,0
1,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.55,49.55,1,1,1,0,0,1,0,0,0,0,1,0,1.0,24.775,0,0,0,0,1,0.0,24.775,0.9802176063303659,0
0,1,0,24,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,79.65,1928.7,0,1,0,1,0,1,0,0,0,0,0,1,2.0,26.55,0,0,0,1,0,1.0,3.1860000000000004,23.914445133292002,1
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.25,71.25,0,1,0,1,0,1,0,0,0,0,1,0,0.0,71.25,0,0,0,1,1,1.0,35.625,0.986159169550173,0
1,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,113.8,7845.8,0,0,0,1,0,0,0,1,1,0,0,0,7.0,14.225,1,1,1,0,0,0.0,1.558904109589041,68.3432055749129,3
0,1,0,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.55,1750.7,0,1,0,0,1,0,0,1,0,0,1,0,1.0,12.275,0,1,0,0,0,0.0,0.33630136986301373,68.52054794520548,3
0,0,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,216.2,0,1,0,0,1,1,0,0,0,1,0,0,0.0,19.7,0,0,1,0,0,0.0,1.6416666666666666,10.444444444444445,0
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,178.5,1,0,0,0,1,1,0,0,0,0,0,1,0.0,20.25,0,0,0,0,0,0.0,2.025,8.4,0
1,1,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,50.15,115.1,1,1,1,0,0,1,0,0,0,1,0,0,1.0,25.075,0,0,1,0,0,0.0,16.716666666666665,2.250244379276637,0
1,1,0,60,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.5,6029.0,0,1,0,1,0,0,1,0,0,1,0,0,4.0,20.1,1,1,1,0,0,1.0,1.6475409836065573,59.399014778325125,2
1,1,0,29,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,95.9,2745.2,1,0,0,1,0,1,0,0,0,0,1,0,4.0,19.18,1,0,0,1,1,1.0,3.1966666666666668,28.330237358101133,1
0,0,0,49,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,74.45,3721.9,0,1,1,0,0,0,0,1,1,0,0,0,4.0,14.89,1,1,1,0,0,0.0,1.489,49.32935719019218,2
1,0,0,30,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.1,3121.1,0,1,0,1,0,1,0,0,0,0,1,0,5.0,17.349999999999998,1,0,0,1,1,1.0,3.358064516129032,29.696479543292103,1
0,1,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,990.45,0,1,0,0,1,0,1,0,0,1,0,0,0.0,19.05,0,1,1,0,0,0.0,0.3527777777777778,49.399002493765586,2
0,0,1,39,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1004.35,0,0,0,0,1,0,0,1,0,0,0,1,1.0,12.5,0,1,0,0,0,0.0,0.625,38.628846153846155,2
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,157.65,0,1,0,0,1,1,0,0,0,0,0,1,0.0,19.05,0,0,0,0,0,0.0,1.905,7.86284289276808,0
0,0,0,39,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,81.9,3219.75,0,0,0,1,0,0,1,0,0,0,1,0,2.0,27.3,0,1,0,0,0,0.0,2.0475000000000003,38.83896260554885,2
1,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.7,572.85,0,0,0,1,0,1,0,0,0,0,1,0,0.0,69.7,0,0,0,1,1,1.0,7.7444444444444445,8.102545968882602,0
0,1,1,51,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,90.15,4554.85,0,1,0,1,0,0,1,0,0,0,1,0,3.0,22.5375,1,1,0,0,0,1.0,1.7336538461538462,49.970927043335166,2
0,1,1,71,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.35,1847.55,0,0,0,0,1,0,0,1,0,1,0,0,1.0,12.675,0,1,1,0,0,0.0,0.35208333333333336,70.11574952561669,3
1,0,0,71,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.65,1766.75,0,0,0,0,1,0,0,1,0,0,0,1,1.0,12.325,0,1,0,0,0,0.0,0.3423611111111111,68.87914230019494,3
1,1,0,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.55,1462.05,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.55,0,1,1,0,0,0.0,0.27535211267605636,71.14598540145985,3
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.25,25.25,1,1,1,0,0,1,0,0,0,0,1,0,0.0,25.25,0,0,0,0,1,0.0,12.625,0.9619047619047619,0
0,1,0,38,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,60.0,2193.2,0,0,1,0,0,0,0,1,1,0,0,0,5.0,10.0,1,1,1,0,0,0.0,1.5384615384615385,35.954098360655735,2
0,1,0,28,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,89.9,2433.5,0,1,0,1,0,1,0,0,0,1,0,0,3.0,22.475,1,0,1,1,0,1.0,3.1,26.77117711771177,1
0,1,0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.4,641.15,0,1,0,0,1,1,0,0,1,0,0,0,0.0,19.4,0,0,1,0,0,0.0,0.5878787878787879,31.42892156862745,1
1,1,0,49,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,49.8,2398.4,0,0,1,0,0,0,0,1,0,0,0,1,1.0,24.9,0,1,0,0,0,0.0,0.996,47.21259842519685,2
0,1,1,37,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.1,861.85,0,1,0,0,1,0,0,1,1,0,0,0,1.0,12.05,0,1,1,0,0,0.0,0.6342105263157896,34.33665338645418,2
0,0,0,10,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,54.25,583.0,0,1,1,0,0,1,0,0,0,0,1,0,2.0,18.083333333333332,0,0,0,0,1,0.0,4.931818181818182,10.552036199095022,0
0,1,0,67,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,109.9,7332.4,0,0,0,1,0,0,1,0,0,1,0,0,6.0,15.700000000000001,1,1,1,0,0,0.0,1.6161764705882353,66.11722272317402,3
0,0,0,7,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,35.5,249.55,0,0,1,0,0,0,1,0,0,1,0,0,2.0,11.833333333333334,0,1,1,0,0,0.0,4.4375,6.836986301369864,0
0,0,0,51,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,87.55,4475.9,0,1,0,1,0,0,1,0,0,1,0,0,2.0,29.183333333333334,1,1,1,0,0,1.0,1.6836538461538462,50.546583850931675,2
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.15,416.45,1,1,1,0,0,1,0,0,0,0,1,0,0.0,45.15,0,0,0,0,1,0.0,4.515,9.023835319609967,0
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,88.4,788.6,0,1,0,1,0,1,0,0,0,0,0,1,2.0,29.46666666666667,1,0,0,1,0,1.0,8.84,8.821029082774048,0
0,0,0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,50.8,202.3,0,0,1,0,0,1,0,0,0,0,0,1,1.0,25.4,0,0,0,0,0,0.0,10.16,3.9054054054054057,0
0,1,0,71,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,99.0,6994.6,0,0,0,1,0,0,0,1,0,0,1,0,5.0,16.5,1,1,0,0,0,0.0,1.375,69.946,3
0,1,1,50,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,84.4,4116.15,1,1,0,1,0,1,0,0,1,0,0,0,2.0,28.133333333333336,1,0,1,1,0,1.0,1.6549019607843138,48.198477751756435,2
1,1,1,24,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,96.55,2263.45,0,1,0,1,0,0,0,1,0,0,1,0,3.0,24.1375,1,1,0,0,0,1.0,3.862,23.202972834443873,1
0,1,0,22,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,59.75,1374.35,0,0,1,0,0,0,1,0,1,0,0,0,2.0,19.916666666666668,1,1,1,0,0,0.0,2.597826086956522,22.62304526748971,1
0,0,0,44,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,111.5,4915.15,0,0,0,1,0,1,0,0,0,0,1,0,6.0,15.928571428571429,1,0,0,1,1,0.0,2.477777777777778,43.69022222222222,2
0,1,1,33,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.25,838.5,0,1,0,0,1,1,0,0,1,0,0,0,1.0,12.125,0,0,1,0,0,0.0,0.7132352941176471,33.20792079207921,1
0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.1,75.1,1,1,0,1,0,1,0,0,0,0,1,0,1.0,37.55,0,0,0,1,1,1.0,37.55,0.9868593955321945,0
0,1,0,54,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,70.15,3715.65,1,1,1,0,0,0,1,0,0,1,0,0,3.0,17.5375,1,1,1,0,0,0.0,1.2754545454545456,52.22276879831342,2
0,0,0,42,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,101.75,4273.45,1,0,0,1,0,1,0,0,0,0,1,0,4.0,20.35,1,0,0,1,1,1.0,2.366279069767442,41.59075425790754,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.8,45.8,1,1,1,0,0,1,0,0,0,0,1,0,0.0,45.8,0,0,0,0,1,0.0,22.9,0.9786324786324786,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,20.5,0,1,0,0,1,1,0,0,0,0,0,1,0.0,20.5,0,0,0,0,0,0.0,10.25,0.9534883720930233,0
0,0,0,30,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,70.4,2044.75,0,0,1,0,0,0,1,0,0,0,1,0,4.0,14.080000000000002,1,1,0,0,0,0.0,2.270967741935484,28.637955182072826,1
0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,30.55,30.55,0,1,1,0,0,1,0,0,0,0,0,1,1.0,15.275,0,0,0,0,0,0.0,15.275,0.9683042789223455,0
0,1,1,16,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,84.9,1398.25,0,0,1,0,0,1,0,0,0,0,1,0,6.0,12.12857142857143,1,0,0,0,1,0.0,4.9941176470588236,16.277648428405122,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.1,20.1,1,0,0,0,1,1,0,0,0,0,0,1,0.0,20.1,0,0,0,0,0,0.0,10.05,0.95260663507109,0
0,1,0,9,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,40.65,328.95,1,0,1,0,0,1,0,0,0,0,0,1,2.0,13.549999999999999,1,0,0,0,0,0.0,4.0649999999999995,7.8979591836734695,0
1,1,0,46,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,101.0,4680.05,1,0,0,1,0,1,0,0,0,0,1,0,4.0,20.2,1,0,0,1,1,1.0,2.148936170212766,45.8828431372549,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.1,69.1,1,0,0,1,0,1,0,0,0,0,1,0,0.0,69.1,0,0,0,1,1,1.0,34.55,0.985734664764622,0
0,1,0,71,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,54.5,3778.2,0,0,1,0,0,0,0,1,1,0,0,0,2.0,18.166666666666668,0,1,1,0,0,0.0,0.7569444444444444,68.07567567567567,3
0,0,0,43,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.35,3161.4,0,0,0,1,0,1,0,0,0,1,0,0,1.0,37.675,0,0,1,1,0,1.0,1.7125,41.40667976424362,2
0,1,0,50,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,44.45,2188.45,0,0,1,0,0,0,1,0,1,0,0,0,3.0,11.1125,1,1,1,0,0,0.0,0.8715686274509804,48.15071507150714,2
0,0,0,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.0,999.45,1,1,0,1,0,1,0,0,0,0,0,1,1.0,37.5,0,0,0,1,0,1.0,5.357142857142857,13.150657894736844,1
0,1,1,19,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,100.0,1888.65,1,0,0,1,0,0,1,0,1,0,0,0,4.0,20.0,1,1,1,0,0,0.0,5.0,18.69950495049505,1
0,0,0,41,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,98.05,3990.6,0,1,0,1,0,1,0,0,1,0,0,0,4.0,19.61,1,0,1,1,0,1.0,2.3345238095238097,40.28874305906108,2
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.15,71.15,1,1,0,1,0,1,0,0,0,0,1,0,0.0,71.15,0,0,0,1,1,1.0,35.575,0.9861399861399861,0
0,0,0,24,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,54.15,1240.25,1,1,1,0,0,1,0,0,0,1,0,0,4.0,10.83,1,0,1,0,0,0.0,2.166,22.488667271078878,1
0,1,0,40,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,63.9,2635.0,0,1,1,0,0,0,1,0,1,0,0,0,3.0,15.975,1,1,1,0,0,0.0,1.5585365853658537,40.60092449922958,2
0,1,1,3,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,69.15,235.0,0,1,1,0,0,1,0,0,1,0,0,0,4.0,13.830000000000002,1,0,1,0,0,0.0,17.2875,3.3499643620812543,0
0,0,0,37,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,64.65,2347.85,0,1,1,0,0,0,1,0,1,0,0,0,3.0,16.1625,1,1,1,0,0,0.0,1.7013157894736843,35.76313785224676,2
0,1,1,67,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,108.75,7156.2,1,1,0,1,0,0,0,1,0,1,0,0,6.0,15.535714285714286,1,1,1,0,0,0.0,1.599264705882353,65.20455580865604,3
0,1,1,32,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,98.85,3089.6,0,1,0,1,0,1,0,0,0,0,1,0,4.0,19.77,1,0,0,1,1,1.0,2.995454545454545,30.942413620430646,1
0,1,0,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.15,270.8,1,1,1,0,0,1,0,0,0,0,1,0,1.0,24.575,0,0,0,0,1,0.0,7.021428571428571,5.399800598205384,0
0,1,1,32,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,89.6,2901.8,0,1,0,1,0,1,0,0,0,0,1,0,3.0,22.4,1,0,0,1,1,0.0,2.715151515151515,32.02869757174393,1
0,0,0,59,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,83.25,4949.1,0,1,0,1,0,1,0,0,0,0,1,0,3.0,20.8125,0,0,0,1,1,1.0,1.3875,58.74302670623146,2
0,1,0,30,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,70.25,2198.9,0,1,1,0,0,0,1,0,1,0,0,0,4.0,14.05,1,1,1,0,0,0.0,2.2661290322580645,30.861754385964915,1
0,0,1,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.4,374.5,1,0,0,0,1,1,0,0,0,0,1,0,0.0,19.4,0,0,0,0,1,0.0,0.9238095238095237,18.357843137254903,1
0,1,1,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.5,761.95,0,1,0,0,1,0,0,1,0,0,1,0,1.0,12.25,0,1,0,0,0,0.0,0.875,29.880392156862747,1
1,0,0,20,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,79.15,1520.9,1,1,0,1,0,1,0,0,0,0,1,0,2.0,26.383333333333336,0,0,0,1,1,0.0,3.7690476190476194,18.975670617592016,1
0,0,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,190.25,0,0,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,2.0100000000000002,9.016587677725118,0
0,1,1,68,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,73.0,5163.0,0,1,1,0,0,0,1,0,0,1,0,0,5.0,12.166666666666666,1,1,1,0,0,0.0,1.0579710144927537,69.77027027027027,3
